"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","WEIGHTED_INDEX","ENROLLMENT","ABSENT_COUNT","GRAD_COUNT","COHORT_COUNT","ELA_P_RATE","MATH_P_RATE","PUPIL_COUNT_TOT","FED_STATE_LOCAL_EXP","NUM_TEACH","NUM_TEACH_INEXP","NUM_TEACH_OC","NUM_OUT_CERT","OVERALL_STATUS"
"800000057520","331400860865","WILLIAMSBURG CHARTER HIGH SCHOOL","55.8","830","527","199","235","94.6","83","774","16773731",74,10,"58","31","Local Support and Improvement"
"800000063771","331400860945","NORTHSIDE CHARTER HIGH SCHOOL","24.4","454","306","78","88","37.9","58.8","443","10423125",48,11,"34","30","Local Support and Improvement"
"800000057121","331500010448","BROOKLYN COLLABORATIVE STUDIES","178.4","407","254","69","76","97.9",NULL,"644","20129685",58,9,"56","5","Local Support and Improvement"
"800000070895","331500011423","BROOKLYN FRONTIERS HS","59.3","190","167","24","72","83.3","69.1","124","5398065",19,3,"19","2","Local Support and Improvement"
"800000043515","331500011429","DIGITAL ARTS AND CINEMA TECH HS","101.6","325","116","80","81","100","81.5","325","9792635",29,15,"28","1","Local Support and Improvement"
"800000043495","331500011462","JOHN JAY SCHOOL FOR LAW ","81.3","496","239","73","84","88.6","92.9","446","12375410",41,16,"35","3","Local Support and Improvement"
"800000057169","331500011463","CYBERARTS STUDIO ACADEMY","43.1","322","167","50","64","75.9","57.1","319","9865412",29,7,"29","6","Targeted Support and Improvement"
"800000057170","331500011464","PARK SLOPE COLLEGIATE","64.9","368","227","68","79","97.5","68.1","490","16150720",58,9,"55","10","Local Support and Improvement"
"800000043481","331500011497","BOERUM HILL SCHOOL FOR INTERNATIONAL","98.9","375","161","72","83","98.7","59.4","796","21051135",70,25,"69","15","Local Support and Improvement"
"800000043471","331500011519","COBBLE HILL SCHOOL-AMERICAN STUDIES","67.6","350","144","80","94","92.8","89.7","300","11556152",32,13,"32","7","Local Support and Improvement"
"800000043459","331500011656","BROOKLYN HIGH SCHOOL OF THE ARTS","108.3","920","315","205","216","98.1","92","911","23522499",68,11,"66","1","Local Support and Improvement"
"800000065481","331500011667","SUNSET PARK HIGH SCHOOL","91.2","1405","579","292","330","96.7","83.4","1339","36895335",112,27,"111","5","Local Support and Improvement"
"800000070894","331500011684","MILLENNIUM BROOKLYN HIGH SCHOOL","202.9","681","131","170","171","100","97","676","20146770",59,6,"58","4","Local Support and Improvement"
"800000056057","331500011698","SOUTH BROOKLYN COMM HIGH SCHOOL","40","191","175","21","62","86.2","77.1","122","5704565",16,3,"15","3","Local Support and Improvement"
"800000071079","331500861016","NEW DAWN CHARTER HIGH SCHOOL","26.1","241","235","24","55","81.5","66.1","212","5064366",16,3,"16","11","Comprehensive Support and Improvement"
"800000090775","331500861162","BROOKLYN PROSPECT CS -CSD 15.2","80.3","722","254","137","147","96.6","6.4","1217","34259698",136,36,"96","74","Local Support and Improvement"
"800000043520","331600011455","BOYS AND GIRLS HIGH SCHOOL","70.4","396","195","68","93","94.1","95.2","373","14965648",44,13,"40","7","Local Support and Improvement"
"800000043482","331600011498","BROOKLYN HIGH SCHOOL-LAW AND TECH","72.3","542","301","101","110","96.4","57.7","484","13493511",37,6,"37","5","Local Support and Improvement"
"800000077830","331600011669","RESEARCH AND SERVICE HIGH SCHOOL","40.8","255","249","35","109","86.8","76.7","167","5859881",17,4,"17","4","Comprehensive Support and Improvement"
"800000064231","331600860938","EXCELLENCE GIRLS CHARTER SCHOOL","1.6","484","224","141","154","3.6","59.3","876","21650536",87,63,"73","63","Local Support and Improvement"
"800000088150","331600861112","BROOKLYN EMERGING LEADERS ACADEMY CS","54.1","231","192","59","62","96.5","69","218","6358852",23,3,"23","20","Local Support and Improvement"
"800000070896","331700011122","PATHWAYS TECH EARLY COLLEGE HS","68.3","565","207","70","85","55.6","54","539","14708911",38,9,"38","7","Local Support and Improvement"
"800000059607","331700011408","ACADEMY OF HOSPITALITY AND TOURISM","89.5","430","212","69","80","97.1","89.9","367","11115177",35,13,"33","5","Local Support and Improvement"
"800000058022","331700011528","HIGH SCHOOL FOR GLOBAL CITIZENSHIP","58.4","242","112","58","62","96.7","85","220","7135352",22,11,"18","6","Local Support and Improvement"
"800000058025","331700011537","HIGH SCHOOL-YOUTH & COMM DVLPMNT","45.2","543","59","107","118","95.6","74.6","486","14643834",32,8,"28","6","Local Support and Improvement"
"800000058024","331700011539","HIGH SCHOOL-SERVICE & LEARNING","64.8","270","127","56","61","100","72.7","229","7307787",36,9,"33","2","Local Support and Improvement"
"800000057151","331700011543","SCIENCE, TECH & RESEARCH EARLY COLLE","32.9","448","44","98","98","77.9","42.3","571","16103517",47,12,"45","7","Local Support and Improvement"
"800000057153","331700011546","HS FOR PUBLIC SERVICE-HEROES OF TOM","29.8","414","156","113","120","53.8","61.3","378","11114063",34,11,"32","3","Local Support and Improvement"
"800000057154","331700011547","BROOKLYN ACADEMY OF SCI & ENVIRON","65.4","284","148","71","76","87.1","72.3","236","7491463",24,4,"21","2","Local Support and Improvement"
"800000057990","331700011568","BROWNSVILLE ACADEMY HIGH SCHOOL","31.8","143","123","23","51","93","69.8","107","4228502",15,6,"13","4","Local Support and Improvement"
"800000043472","331700011590","MEDGAR EVERS COLLEGE PREP SCHOOL","129.7","878","143","187","193","90.6","94.4","1293","30761245",75,22,"73","10","Local Support and Improvement"
"800000043474","331700011600","CLARA BARTON HIGH SCHOOL","76.3","1357","302","230","269","94.7","74.8","1248","39478047",103,36,"100","9","Local Support and Improvement"
"800000075036","331700011745","BROOKLYN INSTITUTE FOR LIBERAL ARTS","105.6","456","173","104","119","100","31.5","444","12955171",37,25,"37","6","Local Support and Improvement"
"800000058356","331700860879","ACHIEVEMENT FIRST CROWN HEIGHTS","91.6","665","215","94","100","99.2","76","1368","25717281",90,49,"79","71","Local Support and Improvement"
"800000060389","331800011563","IT TAKES A VILLAGE ACADEMY","57","337","176","82","93","96.2","92.4","258","9815130",33,10,"31","6","Local Support and Improvement"
"800000060394","331800011576","VICTORY COLLEGIATE HIGH SCHOOL","69.4","289","119","48","54","100","70","241","6787424",21,5,"20","1","Local Support and Improvement"
"800000060400","331800011578","BROOKLYN BRIDGE ACADEMY","43","179","161","20","58","86",NULL,"121","4763973",14,1,"13","4","Local Support and Improvement"
"800000062327","331800011617","HS FOR INNOVATION -ADVERTISING/MEDIA","58.3","383","165","49","54","91.4","77.2","347","10508160",38,21,"37","9","Local Support and Improvement"
"800000062334","331800011633","HIGH SCHOOL FOR MEDICAL PROFESSIONS","81.1","431","190","91","107","88.2","36.1","353","10316857",28,2,"28","0","Local Support and Improvement"
"800000062336","331800011635","OLYMPUS ACADEMY","85.6","202","153","32","68","93.7","88.3","177","6432561",16,5,"16","1","Local Support and Improvement"
"800000062338","331800011637","ACAD FOR CONSERVATION & ENVIRONMENT","88.6","492","102","64","67","98.9","97.8","438","12000628",32,8,"31","4","Local Support and Improvement"
"800000065486","331800011673","EAST BROOKLYN COMMUNITY HS","38.7","226","207","20","70","92.9","78.1","141","6513525",21,2,"21","2","Local Support and Improvement"
"800000059786","331800860908","KINGS COLLEGIATE CHARTER SCHOOL","7.9","494","237","85","94","8.9","64.7","1208","23438145",101,60,"78","52","Local Support and Improvement"
"800000061080","331800860916","BROOKLYN ASCEND CHARTER SCHOOL","110.2","341","58","65","87","100","98.8","1265","23316656",87,50,"63","56","Local Support and Improvement"
"800000059604","331900011404","ACADEMY FOR YOUNG WRITERS","70.1","337","204","75","79","54.2",NULL,"450","14684769",53,15,"50","10","Local Support and Improvement"
"800000059604","331900011404","ACADEMY FOR YOUNG WRITERS","70.1","337","204","75","79","95.9",NULL,"450","14684769",53,15,"50","10","Local Support and Improvement"
"800000043555","331900011409","EAST NEW YORK FAMILY ACADEMY","85.9","384","172","76","80","98.9","87.4","631","18683762",55,12,"54","10","Local Support and Improvement"
"800000075037","331900011422","SPRING CREEK COMMUNITY SCHOOL","53.3","282","171","58","69","87.8","91.5","375","12719204",41,15,"40","7","Local Support and Improvement"
"800000058086","331900011507","PERFORMING ARTS & TECH HS","90.1","397","105","67","68","96.8","95.1","369","10890312",32,13,"32","6","Local Support and Improvement"
"800000060393","331900011583","MULTICULTURAL HIGH SCHOOL","37.1","380","152","97","106","85.1","98.5","332","9892549",28,19,"27","8","Local Support and Improvement"
"800000043461","331900011615","TRANSIT TECH CAREER AND TECHNICAL","64.6","875","393","163","189","98.8","98.8","829","27217400",87,23,"80","25","Local Support and Improvement"
"800000062328","331900011618","ACADEMY OF INNOVATIVE TECHNOLOGY","87.7","415","182","94","100","100","96.5","398","11956600",39,15,"38","6","Local Support and Improvement"
"800000062339","331900011639","BROOKLYN LAB SCHOOL","79.8","440","198","96","96","98.2","100","431","12759170",33,7,"31","3","Local Support and Improvement"
"800000062345","331900011659","CYPRESS HILLS COLLEGIATE PREP SCHOOL","91.4","433","181","93","94","100","96.2","409","11979459",40,18,"38","6","Local Support and Improvement"
"800000043443","331900011660","W H MAXWELL CAREER AND TECH HS","43.5","524","347","81","104","79.2","87.5","463","16960632",49,18,"48","7","Local Support and Improvement"
"800000065489","331900011683","SCHOOL FOR CLASSICS HIGH SCHOOL","51.6","365","250","41","50","98.2","90.6","314","9426673",27,8,"26","2","Local Support and Improvement"
"800000083462","331900011764","URBAN ASSEMBLY-COLLABORATIVE HEALTHC","74.3","405","183","60","65","100","100","384","10020106",36,19,"36","3","Local Support and Improvement"
"800000058357","331900860880","ACHIEVEMENT FIRST EAST NY CS","74.6","446","113","103","118","51.4","32.7","1139","20414496",35,17,"33","23","Local Support and Improvement"
"800000043519","332000011445","NEW UTRECHT HIGH SCHOOL","118.2","3294","1049","636","842","99.1","96.7","3148","77123777",209,41,"205","12","Local Support and Improvement"
"800000043487","332000011485","HIGH SCHOOL OF TELECOMMUNICATION","123.5","1291","346","278","299","96.4","94","1266","36284447",111,38,"108","6","Local Support and Improvement"
"800000043479","332000011490","FORT HAMILTON HIGH SCHOOL","123.6","4186","1436","953","1069","96.3","97","3980","95819428",242,36,"237","5","Local Support and Improvement"
"800000043485","332000011505","FRANKLIN D ROOSEVELT HS","106.2","3556","1229","603","786","91.6","93.1","3409","88028595",261,79,"237","15","Local Support and Improvement"
"800000060380","332000011609","URBAN ASSEMBLY SCHL-LEADER-EMPOWER","136","365","148","76","80","100","96.2","518","14351751",51,14,"49","6","Local Support and Improvement"
"800000059082","332100011337","INTERNATIONAL HS-LAFAYETTE","40.4","360","146","60","77","89","54.8","330","10421623",27,7,"26","5","Local Support and Improvement"
"800000059098","332100011344","RACHEL CARSON HS FOR COASTAL STUDIES","73","618","251","150","159","97.5","89.3","588","16604885",48,22,"45","5","Local Support and Improvement"
"800000059111","332100011348","HIGH SCHOOL OF SPORTS MANAGEMENT","77.9","396","212","64","79","100","96.6","328","10214456",36,16,"33","2","Local Support and Improvement"
"800000043504","332100011410","ABRAHAM LINCOLN HIGH SCHOOL","77.3","2273","1173","379","426","95.4","74.1","2161","52496158",127,27,"127","10","Local Support and Improvement"
"800000059703","332100011468","KINGSBOROUGH EARLY COLLEGE","128.6","426","213","106","108","100","100","722","19699750",70,18,"48","12","Local Support and Improvement"
"800000043491","332100011525","EDWARD R MURROW HIGH SCHOOL","121.4","3664","1281","720","864","99.2","92.2","3589","88883744",238,54,"234","15","Local Support and Improvement"
"800000043478","332100011540","JOHN DEWEY HIGH SCHOOL","76.8","2322","699","416","518","93.1","79.3","2178","60770244",161,38,"156","22","Local Support and Improvement"
"800000060392","332100011559","LIFE ACAD HS FOR FILM AND MUSIC","75.6","241","81","59","70","96.4","98.2","214","6743811",22,8,"21","3","Local Support and Improvement"
"800000060387","332100011572","LEADERS HIGH SCHOOL","148.3","384","172","87","90","95.4",NULL,"369","11103367",34,8,"33","3","Local Support and Improvement"
"800000043462","332100011620","WILLIAM E GRADY CAREER AND TECH","81.5","698","379","109","129","95.9","97.5","647","22706455",63,27,"60","8","Local Support and Improvement"
"800000043447","332100011690","BROOKLYN STUDIO SECONDARY SCHOOL","88.4","546","140","147","167","99.2","79","879","26106784",85,33,"80","15","Local Support and Improvement"
"800000060402","332100011728","LIBERATION DIPLOMA PLUS","41.3","222","198","36","84","89.3","68.3","151","6703893",13,3,"13","3","Local Support and Improvement"
"800000063971","332100860949","CONEY ISLAND PREP PUBLIC CS","95.2","355","355","67","77","97.1","98.5","1332","30963306",102,44,"101","81","Local Support and Improvement"
"800000043525","332200011405","MIDWOOD HIGH SCHOOL","156.7","3914","977","849","899","90.5","97.4","3905","89602827",252,69,"239","11","Local Support and Improvement"
"800000043511","332200011425","JAMES MADISON HIGH SCHOOL","110.3","3919","1223","848","946","96.2","92.1","3766","89046175",224,45,"220","21","Local Support and Improvement"
"800000043477","332200011535","LEON M GOLDSTEIN HIGH SCH-SCIENCES","180.7","1005","306","169","178","96.6","95.4","998","25475261",63,13,"61","5","Local Support and Improvement"
"800000043532","332200011555","BROOKLYN COLLEGE ACADEMY","132","617","68","148","151","99.2","97.8","616","14730300",35,7,"35","1","Local Support and Improvement"
"800000077837","332200011611","ORIGINS HIGH SCHOOL","76.8","516","298","82","92","100","54.7","465","13370968",44,20,"43","4","Local Support and Improvement"
"800000077838","332200011630","PROFESSIONAL PATHWAYS HIGH SCHOOL","47.7","235","216","26","78","87.2","70","175","6111522",25,4,"20","1","Local Support and Improvement"
"800000075843","332200861053","NEW VISIONS CHTR HS-ADV MA/SCI III","90.2","334","139","89","90","100","99","316","8174496",36,11,"36","19","Local Support and Improvement"
"800000057988","332300011493","BROOKLYN COLLEGIATE","66.7","532","297","75","87","98.3","95.8","480","15871191",42,14,"42","9","Local Support and Improvement"
"800000062341","332300011643","BROOKLYN DEMOCRACY ACADEMY","31.5","222","181","21","79","79.1","74.2","175","6209081",19,9,"18","4","Local Support and Improvement"
"800000062342","332300011644","EAGLE ACADEMY FOR YOUNG MEN II","99","451","190","81","84","92.2","85.7","625","20732166",49,9,"48","16","Local Support and Improvement"
"800000062344","332300011647","METROPOLITAN DIPLOMA PLUS HS","41.5","227","207","28","97","84","70.5","170","7293182",21,11,"20","3","Comprehensive Support and Improvement"
"800000061077","332300860912","ACHIEVEMENT FIRST BROWNSVILLE CS","83.8","140","63","81","99","44.5","49","838","17322710",59,25,"48","43","Local Support and Improvement"
"800000063980","332300860941","LEADERSHIP PREP OCEAN HILL CS","2.6","513","211","123","126","2.9","68.6","1248","23226521",102,61,"77","60","Local Support and Improvement"
"800000070905","333200011168","BROOKLYN SCHOOL FOR MATH AND RESEARC","144.8","398","148","64","68","100","100","350","10248467",35,17,"34","6","Local Support and Improvement"
"800000059643","333200011403","ACADEMY FOR EXCELLENCE-LEADERSHIP","53","315","158","66","71","86.9","81.7","273","9376213",26,10,"26","3","Local Support and Improvement"
"800000043531","333200011545","EBC HIGH SCHOOL-PUBLIC SERVICE","48.9","450","260","98","115","91.2","72.4","444","13071597",44,19,"42","3","Local Support and Improvement"
"800000057157","333200011549","BROOKLYN SCHOOL FOR SOCIAL JUSTICE","61.3","292","164","74","83","98.6","94.2","274","9235986",27,6,"27","3","Local Support and Improvement"
"800000057159","333200011552","ACADEMY OF URBAN PLANNING-ENGINEERIN","93.9","446","143","72","76","100","98","432","12355110",36,13,"35","3","Local Support and Improvement"
"800000057130","333200011554","ALL CITY LEADERSHIP SECONDARY","132.4","256","71","63","63","62.7","98.5","431","10646322",32,15,"31","8","Local Support and Improvement"
"800000057161","333200011556","BUSHWICK LEADERS HS-ACAD EXCELL","40.6","395","229","99","111","93.2","94.3","343","12876296",39,12,"36","2","Local Support and Improvement"
"800000076137","333200861059","MESA ACADEMY CHARTER HIGH SCHOOL","80.3","498","498","109","125","92.9","55.3","521","12038850",47,6,"45","34","Local Support and Improvement"
"800000059104","342400011264","ACADEMY-FINANCE & ENTERPRISE","162.1","840","324","148","163","97.3","94.6","825","20501525",58,20,"51","5","Local Support and Improvement"
"800000059110","342400011267","HS-APPLIED COMMUNICATIONS","73.6","418","163","75","88","98.8","100","404","10722582",35,11,"32","4","Local Support and Improvement"
"800000062354","342400011293","CIVIC LEADERSHIP ACADEMY","116.9","591","239","150","163","100","94.2","568","15290085",45,9,"45","1","Local Support and Improvement"
"800000063714","342400011296","PAN AMERICAN INTERNATIONAL HS","60.3","550","91","125","128","100","62.3","506","14687736",39,13,"39","9","Local Support and Improvement"
"800000062355","342400011299","BARD HS EARLY COLLEGE QUEENS","94.4","672","81","137","139","92.4","8.8","670","16751779",58,17,"55","7","Local Support and Improvement"
"800000042105","342400011455","NEWTOWN HIGH SCHOOL","83.7","2249","995","317","422","91.2","93.5","1887","50464224",128,35,"121","3","Local Support and Improvement"
"800000042112","342400011485","GROVER CLEVELAND HIGH SCHOOL","77.8","1672","816","335","393","92.3","79.6","1529","43658548",111,25,"111","8","Local Support and Improvement"
"800000042091","342400011520","MIDDLE COLLEGE HS AT LAGUARDIA","190.1","431","98","104","121","98.3",NULL,"427","12292062",37,11,"36","9","Local Support and Improvement"
"800000034169","342400011530","INTNTL HIGH SCHOOL AT LAGUARDIA","131.2","475","153","102","109","98.2",NULL,"464","13637638",34,7,"34","15","Local Support and Improvement"
"800000042095","342400011550","HIGH SCHOOL FOR ARTS & BUSINESS ","122.3","766","260","181","186","98.8","100","737","19605899",54,10,"53","2","Local Support and Improvement"
"800000042146","342400011560","ROBERT F WAGNER JR SECONDARY","110.2","477","178","109","114","92.7","93.6","626","16506651",45,8,"45","9","Local Support and Improvement"
"800000070899","342400011585","MASPETH HIGH SCHOOL","112.8","1029","342","269","279","99.2","96.1","1023","25471225",78,22,"75","1","Local Support and Improvement"
"800000042102","342400011600","QUEENS TECHNICAL HIGH SCHOOL","113.7","1326","380","299","350","95.3","90.2","1297","37015260",108,29,"106","9","Local Support and Improvement"
"800000042103","342400011610","AVIATION CAREER AND TECH ED HS","177.3","1854","240","415","425","99.8","98.3","1844","50094226",147,40,"130","6","Local Support and Improvement"
"800000062365","342400011744","VOYAGES PREPARATORY","29.1","230","206","12","72","79.7","78.8","184","6369486",18,3,"18","6","Local Support and Improvement"
"800000077845","342500011240","VERITAS ACADEMY","98.8","656","272","148","169","94.7","94.6","602","16534571",52,6,"44","4","Local Support and Improvement"
"800000077846","342500011241","QUEENS HS FOR LANGUAGE STUDIES","115.2","462","103","98","103","97.9","96.9","450","10616937",29,4,"28","0","Local Support and Improvement"
"800000059115","342500011252","QUEENS SCHOOL OF INQUIRY ","24.3","364","99","84","85","36.5",NULL,"589","18006279",50,14,"50","8","Targeted Support and Improvement"
"800000058083","342500011263","FLUSHING INTERNATIONAL HS","59.7","426","203","87","98","98","86.6","400","11956479",31,7,"30","9","Local Support and Improvement"
"800000059623","342500011281","EAST-WEST SCHOOL-INTERNATION STUDIES","155.9","409","77","88","91","98.2","99.1","685","21663456",70,18,"65","7","Local Support and Improvement"
"800000059620","342500011285","WORLD JOURNALISM PREPARATORY","110.1","381","148","86","87","89.7","95.5","626","17206541",47,4,"47","7","Local Support and Improvement"
"800000042133","342500011425","JOHN BOWNE HIGH SCHOOL","96","2871","1187","582","721","98.5","91.6","2729","72671452",214,52,"203","5","Local Support and Improvement"
"800000042107","342500011460","FLUSHING HIGH SCHOOL","86","1806","943","277","323","98","98.4","1574","40651176",104,31,"104","5","Local Support and Improvement"
"800000042092","342500011525","TOWNSEND HARRIS HIGH SCHOOL","224.6","1338","188","310","312","100","99.1","1333","34811806",92,16,"89","6","Local Support and Improvement"
"800000057164","342500011540","QUEENS ACADEMY HIGH SCHOOL","60.3","455","289","17","89","79","71","358","10957278",35,19,"31","2","Local Support and Improvement"
"800000042086","342500011670","ROBERT F KENNEDY COMMUNITY HS","120.7","600","217","134","145","93.9","92.8","563","15390622",44,8,"44","9","Local Support and Improvement"
"800000083440","342600011315","BUSINESS TECHNOLOGY EARLY COLLEGE HS","96.8","556","221","118","119","99.1","100","532","13689636",39,10,"38","5","Local Support and Improvement"
"800000042131","342600011415","BENJAMIN N CARDOZO HIGH SCHOOL","120.3","3048","1075","731","782","95.3","92.9","2973","71301001",189,19,"180","9","Local Support and Improvement"
"800000042134","342600011430","FRANCIS LEWIS HIGH SCHOOL","161.9","4559","996","1001","1077","93.4","93.2","4404","103387732",249,28,"242","17","Local Support and Improvement"
"800000042135","342600011435","MARTIN VAN BUREN HIGH SCHOOL","76.7","1215","350","226","271","93","89.2","1126","30677029",87,15,"81","5","Local Support and Improvement"
"800000042116","342600011495","BAYSIDE HIGH SCHOOL ","129.3","3082","577","729","737","98.9","98.7","3010","74725207",183,29,"180","15","Local Support and Improvement"
"800000057166","342600011566","QUEENS HIGH SCHOOL OF TEACHING","67.9","861","381","202","213","96.4","94.3","828","25818720",79,18,"71","4","Local Support and Improvement"
"800000083444","342700010314","EPIC HIGH SCHOOL-SOUTH","51.9","461","214","87","109","100","89.4","411","11159073",32,12,"31","2","Local Support and Improvement"
"800000059099","342700010323","SCHOLARS' ACADEMY","154.4","608","127","148","151","92.1","92.1","1193","30314221",75,9,"73","13","Local Support and Improvement"
"800000077847","342700011261","VOYAGES PREP-SOUTH QUEENS","42.6","273","255","41","96","86.5","74.3","217","7830007",22,2,"21","4","Local Support and Improvement"
"800000057994","342700011262","CHANNEL VIEW SCHOOL-RESEARCH","81.7","863","415","169","174","99.5","64.9","1198","35449237",106,31,"106","15","Local Support and Improvement"
"800000062357","342700011302","QUEENS HS-INFOR, RESEARCH, TECH","88.1","503","147","123","133","100","94.4","497","14590135",36,8,"36","4","Local Support and Improvement"
"800000062362","342700011308","ROBERT H GODDARD HS-COMM/TECH","127.9","618","180","126","133","99.3","85.8","610","15613802",42,7,"41","2","Local Support and Improvement"
"800000062363","342700011309","ACADEMY OF MEDICAL TECHNOLOGY","64.3","457","276","82","98","95.9","91.6","603","17831810",54,6,"50","8","Local Support and Improvement"
"800000069157","342700011324","ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN","46.2","288","193","54","68","98.3","91.7","225","9360058",28,6,"24","2","Local Support and Improvement"
"800000083443","342700011334","EPIC HIGH SCHOOL - NORTH","76.9","417","211","108","113","98","88.9","386","9790486",35,12,"34","6","Local Support and Improvement"
"800000042129","342700011400","AUGUST MARTIN HIGH SCHOOL","69.4","681","371","109","121","94.9","94","583","17338099",49,12,"49","5","Local Support and Improvement"
"800000042110","342700011475","RICHMOND HILL HIGH SCHOOL","63.9","1830","516","381","452","96.1","88.4","1697","47823363",131,40,"131","10","Local Support and Improvement"
"800000042111","342700011480","JOHN ADAMS HIGH SCHOOL","92.5","2625","1040","561","643","98.9","96.4","2424","65716104",175,34,"166","10","Local Support and Improvement"
"800000059628","342700011650","HS FOR CON, TRADES, ENGINEER AND ARC","127.5","1084","148","269","271","99.6","98.5","1051","27798246",71,12,"71","9","Local Support and Improvement"
"800000075842","342700861054","NEW VISIONS CHTR HS-ADV MA/SCI IV","66.6","439","186","100","102","99","97.1","427","9546961",39,6,"39","18","Local Support and Improvement"
"800000069162","342800011167","METROPOLITAN EXPEDITIONARY LRNING","123.4","480","163","103","106","100","100","833","22547907",70,13,"69","14","Targeted Support and Improvement"
"800000059621","342800011284","YORK EARLY COLLEGE ACADEMY","50.3","334","112","86","86","1.2","86.9","611","14728959",31,9,"31","3","Local Support and Improvement"
"800000062364","342800011310","QUEENS COLLEGIATE","83.4","478","164","78","86","87","80.7","686","17971427",55,7,"54","9","Local Support and Improvement"
"800000069159","342800011325","HILLSIDE ARTS & LETTERS ACADEMY","75.9","452","208","99","107","95.1","45.5","432","11474708",39,6,"36","2","Local Support and Improvement"
"800000069160","342800011328","HIGH SCHOOL-COMMUNITY LEADERSHIP","117.3","521","312","105","112","99.1","75","493","11960064",33,10,"32","4","Local Support and Improvement"
"800000070901","342800011350","JAMAICA GATEWAY TO THE SCIENCES","108.5","575","231","112","117","100","94.1","520","13097480",41,8,"35","3","Local Support and Improvement"
"800000042136","342800011440","FOREST HILLS HIGH SCHOOL ","125.8","3567","729","806","864","99.3","90.3","3420","83462519",234,46,"229","5","Local Support and Improvement"
"800000042096","342800011505","HILLCREST HIGH SCHOOL","79","2527","1141","588","697","94.8","85.5","2330","59920140",156,24,"153","11","Local Support and Improvement"
"800000042104","342800011620","THOMAS A EDISON CAREER-TECH HS","154.6","2211","581","514","543","97.8","95.6","2196","55490661",135,32,"128","12","Local Support and Improvement"
"800000042073","342800011680","QUEENS GATEWAY-HEALTH SCIENCES","122.2","404","96","92","95","88.6","98.9","686","16901862",63,11,"46","11","Local Support and Improvement"
"800000069161","342800011686","QUEENS METROPOLITAN HIGH SCHOOL","125.5","1004","270","269","294","97.9","91.8","973","24335325",71,8,"69","8","Local Support and Improvement"
"800000056075","342800011687","QUEENS HS -SCIENCES-YORK COLLEGE","233.1","498","29","120","120","100","98.6","498","10911166",29,12,"29","0","Local Support and Improvement"
"800000057168","342800011690","HS-LAW ENFORCEMENT & PUB SAFETY","54.1","598","262","83","96","94.5","84.4","538","14887508",46,16,"45","5","Local Support and Improvement"
"800000059125","342800011896","YOUNG WOMEN'S LRDSHP-QUEENS","146.5","294","91","73","74","97.2","95.8","536","13683222",38,11,"38","6","Local Support and Improvement"
"800000090257","342800861147","NEW DAWN CHARTER HS II","26.8","392","386","23","109","88.9","80.4","286","4065680",16,2,"14","8","Comprehensive Support and Improvement"
"800000077850","342900011243","INSTITUTE FOR HEALTH PROFESSIONS","165.1","491","224","114","119","99.1",NULL,"475","13106286",41,7,"39","3","Local Support and Improvement"
"800000059097","342900011248","QUEENS PREPARATORY ACADEMY","78.4","337","150","60","68","96.8","85.5","262","7965908",21,8,"20","2","Local Support and Improvement"
"800000059095","342900011259","PATHWAYS COLLEGE PREPARATORY","93.4","442","69","79","80","100","88.4","715","19322227",57,15,"57","14","Local Support and Improvement"
"800000058012","342900011265","EXCELSIOR PREPARATORY HS","114.4","555","165","97","106","97.5","80.2","478","11978769",42,15,"41","5","Local Support and Improvement"
"800000058109","342900011272","GEORGE WASHINGTON CARVER HS","82","453","116","71","84","89.7","88.6","385","12210461",36,6,"29","4","Local Support and Improvement"
"800000059634","342900011283","PREP ACADEMY FOR WRITERS","111.8","387","111","74","80","96.6","95.5","521","14296365",42,7,"40","14","Local Support and Improvement"
"800000083437","342900011313","BENJAMIN FRANKLIN HS-FIN, INFO, TECH","69.2","386","176","92","99","97.4","86.8","349","10813860",32,8,"31","0","Local Support and Improvement"
"800000069165","342900011326","CAMBRIA HEIGHTS ACADEMY","81.9","385","156","81","85","98.8","98.8","360","9826653",33,10,"32","5","Local Support and Improvement"
"800000042114","342900011492","MATH/SCIENCE RESEARCH/TECH MAGNET","80.3","479","216","77","93","96.7","96.7","432","12023195",37,12,"35","3","Local Support and Improvement"
"800000042118","342900011498","HEALTH, ARTS, ROBOTICS AND TECHNOLOG","97.8","602","276","81","88","99","58.8","569","15543150",49,20,"43","7","Local Support and Improvement"
"800000077852","343000011258","ENERGY TECH HIGH SCHOOL","110.5","504","133","99","102","100","100","495","13650625",43,15,"43","8","Local Support and Improvement"
"800000059702","343000011286","YOUNG WOMENS LEADERSHIP SCHOOL","134","322","110","73","74","98.6","97.3","574","14854390",48,14,"45","10","Local Support and Improvement"
"800000062356","343000011301","ACAD FOR CAREERS-TELEVISION-FILM","129.4","545","154","127","129","99.3","96.2","538","17186773",51,16,"50","3","Local Support and Improvement"
"800000042121","343000011445","WILLIAM CULLEN BRYANT HIGH SCHOOL ","93.2","2213","1045","518","583","96.4","96.4","1955","53201028",145,47,"142","6","Local Support and Improvement"
"800000042122","343000011450","LONG ISLAND CITY HIGH SCHOOL ","93.3","1967","885","428","534","95.8","94","1849","63978946",162,58,"153","9","Local Support and Improvement"
